id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2630998,2,2016-04-28 16:07:29,2016-04-28 16:21:34,1,-73.9861602783203,40.731971740722656,-74.00019073486328,40.7227783203125,N,845
id0676136,1,2016-03-07 14:58:23,2016-03-07 15:07:38,1,-73.9884033203125,40.71648025512695,-74.00106048583984,40.72136688232422,N,555
id3190908,2,2016-05-15 08:57:33,2016-05-15 09:04:41,1,-73.99419403076173,40.73233413696289,-73.98902130126955,40.71893310546875,N,428
id2628635,1,2016-03-27 11:44:04,2016-03-27 11:51:15,2,-73.99092864990234,40.7507209777832,-73.99714660644531,40.731483459472656,N,431
id3740776,1,2016-02-10 10:58:18,2016-02-10 11:11:56,1,-73.9853286743164,40.767738342285156,-73.96951293945312,40.76119995117188,N,818
id0575064,1,2016-03-18 18:52:29,2016-03-18 19:08:51,1,-73.98407745361328,40.76128005981445,-74.00287628173827,40.76037979125977,N,982
id2001040,2,2016-06-24 08:04:08,2016-06-24 08:28:14,1,-73.99153900146483,40.76514053344727,-74.00811004638672,40.70555877685547,N,1446
id3584971,2,2016-05-29 14:02:54,2016-05-29 14:13:16,1,-73.96578979492188,40.76227188110352,-73.96659088134766,40.78900146484375,N,622
id1183727,2,2016-04-22 13:24:45,2016-04-22 13:48:29,1,-74.00579071044923,40.74554061889648,-73.97030639648438,40.762451171875,N,1424
id2811910,2,2016-06-05 13:39:55,2016-06-05 13:51:13,1,-73.96607971191406,40.7539291381836,-73.9843521118164,40.74256134033203,N,678
id2649437,2,2016-04-20 00:17:13,2016-04-20 00:22:49,6,-73.98654174804686,40.741058349609375,-73.97408294677734,40.738529205322266,N,336
id0852964,1,2016-06-10 19:37:11,2016-06-10 19:48:06,3,-73.98467254638672,40.74824905395508,-73.97964477539062,40.7611083984375,N,655
id1754657,2,2016-03-03 22:11:57,2016-03-03 22:37:25,2,-73.99410247802734,40.76662826538085,-73.98979187011719,40.68363952636719,N,1528
id3932124,2,2016-02-18 13:58:47,2016-02-18 14:15:29,2,-73.95243835449219,40.77251815795898,-73.94378662109375,40.81203842163085,N,1002
id2339493,2,2016-02-23 01:24:53,2016-02-23 01:30:11,2,-73.99042510986328,40.7563591003418,-73.98828887939453,40.76448440551758,N,318
id1274587,1,2016-03-22 11:57:08,2016-03-22 12:05:39,3,-73.99005889892578,40.7470588684082,-73.99308013916014,40.736831665039055,N,511
id0846332,1,2016-01-15 22:24:59,2016-01-15 22:44:40,1,-73.99031066894531,40.751548767089844,-73.95417022705078,40.77553176879883,N,1181
id0727575,2,2016-05-17 18:50:24,2016-05-17 19:04:24,1,-73.97058868408203,40.751140594482415,-73.98918914794923,40.74819946289063,N,840
id3541962,1,2016-01-10 17:01:18,2016-01-10 17:12:27,1,-73.991455078125,40.74993133544922,-74.004150390625,40.72192001342773,N,669
id3636715,2,2016-06-23 13:54:26,2016-06-23 14:05:42,1,-73.9672622680664,40.76353073120117,-73.96376037597656,40.757850646972656,N,676
id3571510,2,2016-03-15 14:08:05,2016-03-15 14:24:23,1,-73.99095916748048,40.73455047607422,-73.98851776123048,40.7541618347168,N,978
id3830364,2,2016-05-17 21:12:04,2016-05-17 21:45:30,1,-73.87062072753906,40.77522277832031,-73.95478820800781,40.67746353149415,N,2006
id2362034,1,2016-05-13 23:23:30,2016-05-13 23:28:20,1,-73.98699951171875,40.75792694091797,-73.9778823852539,40.75393676757813,N,290
id0894794,2,2016-06-08 17:11:49,2016-06-08 18:00:06,3,-73.90692138671875,40.876819610595696,-73.94145965576173,40.79862976074219,N,2897
id3370283,2,2016-05-19 21:47:01,2016-05-19 21:55:38,1,-73.99856567382812,40.73488235473633,-74.01023864746094,40.71806716918945,N,517
id1278972,2,2016-06-04 03:16:12,2016-06-04 03:24:42,1,-73.99398803710938,40.72447967529297,-73.98123931884766,40.74118041992188,N,510
id0496757,1,2016-04-02 04:57:32,2016-04-02 05:05:26,2,-73.9541473388672,40.710716247558594,-73.99028778076173,40.71461868286133,N,474
id3866300,1,2016-06-29 00:14:37,2016-06-29 00:19:37,1,-73.99290466308595,40.72418975830078,-73.98217010498048,40.72097778320313,N,300
id1788962,2,2016-02-21 18:40:46,2016-02-21 18:46:15,1,-74.01418304443358,40.71311950683594,-74.00457000732422,40.7134017944336,N,329
id3799124,2,2016-04-03 15:46:24,2016-04-03 15:59:22,1,-73.98564147949219,40.74113082885742,-73.98856353759766,40.74871063232422,N,778
id2058210,1,2016-04-06 17:52:27,2016-04-06 18:06:30,1,-73.98213195800781,40.75544738769531,-73.96964263916014,40.76109313964844,N,843
id2395479,2,2016-06-08 13:17:46,2016-06-08 13:31:44,1,-73.97490692138672,40.741790771484375,-73.99047088623048,40.730628967285156,N,838
id1099905,1,2016-06-27 19:36:57,2016-06-27 19:43:23,1,-73.9698257446289,40.75786590576172,-73.9669418334961,40.769813537597656,N,386
id1059157,1,2016-06-18 02:16:48,2016-06-18 02:38:16,1,-73.99038696289062,40.74166870117188,-73.95394134521484,40.823036193847656,N,1288
id0913095,1,2016-06-03 07:18:09,2016-06-03 07:31:46,1,-73.9530029296875,40.80671691894531,-73.94780731201173,40.790340423583984,N,817
id2080549,1,2016-05-05 06:52:44,2016-05-05 06:54:37,1,-73.9471206665039,40.78001403808594,-73.94298553466798,40.78544616699219,N,113
id1239842,1,2016-04-30 11:41:37,2016-04-30 12:01:15,3,-73.98271942138672,40.73151016235352,-74.00810241699219,40.745155334472656,N,1178
id3486803,1,2016-05-22 01:02:33,2016-05-22 01:11:51,1,-73.95448303222656,40.686607360839844,-73.9583740234375,40.71718215942383,N,558
id0991654,1,2016-01-12 05:52:04,2016-01-12 06:06:48,1,-73.9617919921875,40.77986526489258,-74.01248168945312,40.705177307128906,N,884
id3685908,1,2016-05-15 09:45:28,2016-05-15 09:56:53,1,-73.99349212646483,40.7498779296875,-73.99752807617188,40.7664794921875,N,685
id0209329,2,2016-01-02 10:42:11,2016-01-02 10:49:35,1,-73.98088836669923,40.747871398925774,-74.00482940673827,40.746429443359375,N,444
id1228698,1,2016-02-11 19:58:10,2016-02-11 20:37:40,1,-73.95480346679686,40.76957702636719,-73.97669982910156,40.77521133422852,N,2370
id0791410,1,2016-05-30 07:25:54,2016-05-30 07:29:22,1,-73.98155212402342,40.76401138305664,-73.9831771850586,40.75349807739258,N,208
id2205401,1,2016-02-22 19:31:55,2016-02-22 19:48:39,2,-73.98381805419923,40.74644088745117,-73.95381927490234,40.77029037475585,N,1004
id1838793,1,2016-04-07 08:06:07,2016-04-07 08:10:46,1,-73.97294616699219,40.74361038208008,-73.97362518310547,40.75041198730469,N,279
id3265655,2,2016-02-14 21:44:50,2016-02-14 21:51:29,1,-73.98209381103516,40.77082824707031,-73.97339630126955,40.78992080688477,N,399
id2129432,2,2016-06-04 13:50:30,2016-06-04 13:56:35,3,-73.96247863769531,40.77588272094727,-73.96781158447266,40.76274108886719,N,365
id1768090,2,2016-01-20 19:12:37,2016-01-20 19:31:21,1,-73.95449829101562,40.78324890136719,-73.98280334472656,40.75505065917969,N,1124
id2497115,1,2016-01-14 07:28:02,2016-01-14 07:39:01,1,-73.96044921875,40.761531829833984,-73.95870208740234,40.7803955078125,N,659
id2218484,2,2016-04-08 11:00:17,2016-04-08 11:06:17,1,-73.9822540283203,40.76778030395508,-73.97142028808595,40.76119613647461,N,360
id0269863,2,2016-02-19 09:41:22,2016-02-19 09:47:41,1,-73.98692321777342,40.756362915039055,-73.99546813964845,40.74311065673828,N,379
id3013031,2,2016-04-22 06:05:47,2016-04-22 06:14:20,1,-73.9670639038086,40.75994873046875,-73.98992156982422,40.7515869140625,N,513
id0172071,1,2016-01-10 21:36:35,2016-01-10 21:43:56,1,-73.98149108886719,40.75845336914063,-73.98773193359375,40.77769470214844,N,441
id2693997,1,2016-05-09 19:57:43,2016-05-09 20:08:34,1,-73.97422790527344,40.75879669189453,-73.9467544555664,40.78058242797852,N,651
id1051533,2,2016-02-25 09:09:12,2016-02-25 09:17:22,1,-73.99468994140625,40.72591400146485,-74.00489044189453,40.74084091186523,N,490
id0704264,2,2016-05-28 13:41:05,2016-05-28 13:51:39,6,-73.98910522460938,40.77364349365234,-73.96830749511719,40.75926208496094,N,634
id3542110,1,2016-06-05 09:17:21,2016-06-05 09:55:57,2,-73.78975677490234,40.64719009399415,-73.9804458618164,40.76421356201172,N,2316
id1721212,2,2016-05-27 15:11:27,2016-05-27 15:16:50,2,-73.98186492919923,40.76020812988281,-73.97406005859375,40.75737762451172,N,323
id2847814,1,2016-05-18 22:22:08,2016-05-18 22:37:25,2,-73.98223114013672,40.77286148071289,-73.9537811279297,40.77085876464844,N,917
id3755824,1,2016-04-03 11:01:45,2016-04-03 11:02:51,1,-73.95978546142578,40.76698684692383,-73.961669921875,40.76452255249024,N,66
id0823012,1,2016-06-03 14:15:47,2016-06-03 14:23:09,1,-73.88347625732422,40.75564575195313,-73.86974334716798,40.74956512451172,N,442
id1782405,1,2016-01-15 20:41:04,2016-01-15 20:51:50,1,-73.99835205078125,40.74546813964844,-73.98865509033203,40.775001525878906,N,646
id2535359,1,2016-03-22 23:22:59,2016-03-22 23:56:21,2,-73.9803237915039,40.72636413574219,-73.93213653564453,40.857421875,N,2002
id0691527,2,2016-01-30 22:14:56,2016-01-30 22:38:42,6,-73.93993377685547,40.80109024047852,-73.98841857910156,40.73743057250977,N,1426
id3897756,1,2016-03-25 13:08:38,2016-03-25 13:12:46,1,-73.95346069335938,40.77946472167969,-73.9463348388672,40.78108215332031,N,248
id3757347,1,2016-06-17 03:07:44,2016-06-17 03:14:25,1,-73.97604370117188,40.75974655151367,-73.99081420898438,40.73625183105469,N,401
id2383407,2,2016-02-20 18:53:05,2016-02-20 19:09:13,2,-73.97576141357422,40.76269912719727,-74.00070953369139,40.74148178100585,N,968
id0880577,2,2016-01-15 22:16:56,2016-01-15 22:38:21,2,-73.97077178955078,40.760643005371094,-74.00411224365234,40.74215316772461,N,1285
id1886208,2,2016-04-08 05:59:27,2016-04-08 06:07:23,3,-73.9798812866211,40.73495101928711,-74.01107025146483,40.71318054199219,N,476
id1921549,1,2016-01-10 13:05:35,2016-01-10 13:07:50,1,-73.98120880126955,40.750244140625,-73.98247528076173,40.74540328979492,N,135
id0927731,2,2016-04-17 21:01:31,2016-04-17 21:15:41,1,-73.97273254394531,40.7532958984375,-73.98060607910156,40.78513717651367,N,850
id2204211,2,2016-06-11 22:51:46,2016-06-11 22:56:16,1,-73.989990234375,40.75678253173828,-73.99207305908203,40.74946594238281,N,270
id0089700,2,2016-02-08 17:46:55,2016-02-08 17:50:23,1,-73.9915542602539,40.76799392700195,-73.98384857177734,40.76199340820313,N,208
id2294870,2,2016-02-05 03:23:17,2016-02-05 03:38:29,5,-73.98779296875,40.760608673095696,-73.93907928466798,40.84400177001953,N,912
id0554392,1,2016-04-12 18:37:01,2016-04-12 18:47:12,1,-73.98788452148438,40.738277435302734,-74.00820922851562,40.71688461303711,N,611
id2499369,1,2016-01-08 23:35:07,2016-01-08 23:43:34,4,-74.00847625732422,40.72002410888672,-73.99394989013672,40.73114013671875,N,507
id0711838,2,2016-01-11 20:03:40,2016-01-11 20:24:00,5,-73.95440673828125,40.7641716003418,-74.00079345703125,40.73394012451172,N,1220
id0137412,2,2016-03-09 16:44:46,2016-03-09 16:47:09,1,-73.98440551757811,40.73323059082031,-73.99077606201173,40.73479080200195,N,143
id2290561,2,2016-06-04 02:15:37,2016-06-04 02:38:42,1,-73.97635650634766,40.73351669311523,-73.9581298828125,40.67063903808594,N,1385
id1441225,2,2016-06-11 02:31:48,2016-06-11 02:36:38,1,-73.98467254638672,40.74354934692383,-73.97120666503906,40.75088119506836,N,290
id1831227,2,2016-05-10 13:08:00,2016-05-10 13:50:06,1,-73.86304473876955,40.76914596557617,-74.01271820068358,40.70415878295898,N,2526
id3014193,1,2016-05-07 03:12:25,2016-05-07 03:24:21,1,-73.99776458740234,40.720947265625,-73.99697875976562,40.72395706176758,N,716
id3591585,1,2016-03-22 08:19:33,2016-03-22 08:32:06,2,-73.99074554443358,40.76104736328125,-74.00816345214845,40.74861526489258,N,753
id0460646,1,2016-02-10 14:09:26,2016-02-10 14:43:00,1,-73.97043609619139,40.75757598876953,-73.77642822265625,40.64506530761719,N,2014
id0645587,1,2016-02-26 17:45:37,2016-02-26 18:15:46,1,-73.96392822265625,40.76539993286133,-74.00563049316406,40.74560928344727,N,1809
id1773917,2,2016-01-11 10:48:30,2016-01-11 10:59:32,3,-73.98583221435547,40.762428283691406,-73.9810791015625,40.78160858154297,N,662
id1089080,2,2016-02-14 08:46:24,2016-02-14 08:49:31,4,-73.97827911376955,40.76300048828125,-73.96347045898438,40.77444076538085,N,187
id3233996,2,2016-06-17 10:54:58,2016-06-17 11:00:08,1,-73.98458099365234,40.75397109985352,-73.97692108154298,40.75522994995117,N,310
id1965604,1,2016-03-07 10:00:16,2016-03-07 10:10:45,1,-73.9752426147461,40.75235366821289,-73.987548828125,40.72844696044922,N,629
id3730929,2,2016-06-18 20:57:21,2016-06-18 21:08:15,1,-73.9563980102539,40.76704788208008,-73.98314666748048,40.738807678222656,N,654
id0262407,2,2016-06-02 19:35:49,2016-06-02 19:44:07,5,-73.94727325439453,40.779609680175774,-73.95155334472656,40.766258239746094,N,498
id0589958,1,2016-04-13 22:03:59,2016-04-13 22:11:16,1,-73.95774078369139,40.77657699584961,-73.98002624511719,40.77810668945313,N,437
id3064141,1,2016-04-02 15:49:24,2016-04-02 15:58:40,4,-73.96837615966798,40.761810302734375,-73.98274993896483,40.75690078735352,N,556
id2084183,2,2016-05-19 19:15:24,2016-05-19 19:18:58,5,-73.94893646240234,40.77257919311523,-73.95535278320312,40.779541015625,N,214
id2958703,1,2016-04-18 10:45:01,2016-04-18 11:02:39,2,-73.98892211914062,40.74875259399415,-73.99883270263672,40.763465881347656,N,1058
id0461773,2,2016-01-19 12:58:50,2016-01-19 13:27:50,1,-73.9808578491211,40.78229904174805,-73.97225952148438,40.75387954711913,N,1740
id2993437,2,2016-05-24 07:09:38,2016-05-24 07:18:14,5,-73.95323181152342,40.76681900024415,-73.97003936767578,40.7842903137207,N,516
id0493331,2,2016-02-14 03:24:20,2016-02-14 03:37:43,3,-73.94438171386719,40.81451034545898,-73.9764404296875,40.71926879882813,N,803
id1437680,2,2016-06-07 15:45:43,2016-06-07 16:07:29,5,-73.96285247802734,40.77547073364258,-73.9778060913086,40.76651382446289,N,1306
id0812734,1,2016-05-06 21:13:47,2016-05-06 21:19:24,1,-73.98040008544923,40.7653694152832,-73.9785614013672,40.77313232421875,N,337
id3121244,2,2016-01-14 07:41:31,2016-01-14 07:58:39,5,-73.97493743896483,40.75859451293945,-73.94737243652342,40.779800415039055,N,1028
id0700167,2,2016-01-19 18:48:28,2016-01-19 18:58:59,1,-73.98997497558594,40.757171630859375,-73.98046875,40.76446533203125,N,631
id0164876,1,2016-01-16 19:08:37,2016-01-16 19:12:06,1,-73.96609497070312,40.789852142333984,-73.97565460205078,40.78976440429688,N,209
id3591055,2,2016-05-25 07:04:02,2016-05-25 07:13:32,1,-73.98135375976562,40.732505798339844,-73.9566421508789,40.76687622070313,N,570
id0184349,1,2016-06-24 20:50:04,2016-06-24 21:00:19,1,-73.99189758300781,40.73110961914063,-74.00591278076173,40.70891189575195,N,615
id2016341,1,2016-01-29 04:01:52,2016-01-29 04:03:31,1,-73.96910095214845,40.75415802001953,-73.96943664550781,40.75764083862305,N,99
id2011145,2,2016-03-20 15:53:28,2016-03-20 16:00:56,5,-73.95458221435547,40.789451599121094,-73.96687316894531,40.766868591308594,N,448
id3838445,1,2016-03-17 10:46:22,2016-03-17 10:59:33,1,-73.95364379882812,40.77851486206055,-73.9583511352539,40.76945877075195,N,791
id0881054,1,2016-01-16 17:33:27,2016-01-16 17:42:21,1,-74.0058364868164,40.74117660522461,-73.99718475341797,40.76044845581055,N,534
id0117201,2,2016-01-28 10:14:09,2016-01-28 10:16:54,2,-73.98175811767578,40.75593185424805,-73.98576354980467,40.749000549316406,N,165
id2911124,2,2016-06-08 00:16:22,2016-06-08 00:24:27,6,-73.98589324951173,40.7436408996582,-74.00507354736328,40.73580932617188,N,485
id3391062,1,2016-06-29 11:34:32,2016-06-29 11:41:33,1,-73.99232482910156,40.732154846191406,-73.99777984619139,40.7246322631836,N,421
id1297138,1,2016-06-11 12:46:50,2016-06-11 12:56:22,1,-73.98045349121094,40.77823257446289,-73.9637222290039,40.80790710449219,N,572
id0040217,2,2016-06-15 14:05:33,2016-06-15 14:21:24,1,-73.98531341552734,40.723548889160156,-73.97953033447266,40.74942398071289,N,951
id0900802,1,2016-04-24 20:59:33,2016-04-24 21:03:27,1,-73.99677276611328,40.75289916992188,-74.00659942626955,40.74382781982422,N,234
id2666477,2,2016-04-26 20:30:20,2016-04-26 20:36:52,1,-73.96756744384766,40.76616668701172,-73.95558929443358,40.768287658691406,N,392
id3853906,2,2016-02-13 09:45:53,2016-02-13 10:05:16,1,-73.95072937011719,40.77925109863281,-73.99201202392578,40.749061584472656,N,1163
id2424708,2,2016-01-20 15:53:22,2016-01-20 16:08:39,3,-73.97850799560547,40.782878875732415,-73.97840881347656,40.75151824951172,N,917
id2461880,1,2016-03-19 17:39:45,2016-03-19 17:44:31,1,-73.97322082519531,40.756080627441406,-73.98049163818358,40.7608757019043,N,286
id1517323,2,2016-01-18 22:42:35,2016-01-18 22:50:04,1,-73.9934310913086,40.75149917602539,-74.01906585693358,40.77324676513672,N,449
id0067536,2,2016-06-07 06:40:27,2016-06-07 06:46:22,1,-73.98529052734375,40.73589706420898,-73.9757308959961,40.75560760498047,N,355
id3976333,2,2016-05-16 12:28:34,2016-05-16 12:36:28,2,-73.95632934570312,40.76351165771485,-73.96987915039062,40.75278091430664,N,474
id3018269,1,2016-01-02 12:27:30,2016-01-02 12:37:24,1,-73.98812866210938,40.74330139160156,-74.00791931152342,40.73940658569336,N,594
id0386073,2,2016-06-23 20:42:08,2016-06-23 21:02:14,1,-73.98827362060547,40.73346710205078,-74.01777648925781,40.70944213867188,N,1206
id1026983,2,2016-01-07 22:01:51,2016-01-07 22:14:47,1,-73.9897232055664,40.767520904541016,-73.95209503173827,40.826263427734375,N,776
id1071014,1,2016-04-10 22:31:36,2016-04-10 22:39:14,2,-73.98959350585938,40.73441696166992,-73.9697265625,40.75230407714844,N,458
id1144451,1,2016-01-16 22:08:08,2016-01-16 22:10:38,1,-73.97470092773438,40.78335571289063,-73.96385955810547,40.77684020996094,N,150
id1789514,1,2016-01-22 23:47:26,2016-01-22 23:56:13,1,-73.96481323242188,40.75983428955078,-73.9807357788086,40.76451873779297,N,527
id1698469,1,2016-02-25 14:56:31,2016-02-25 14:57:57,1,-73.96735382080078,40.7690658569336,-73.963134765625,40.771839141845696,N,86
id1610629,2,2016-04-26 22:36:52,2016-04-26 22:42:45,1,-74.00463104248048,40.74694061279297,-73.98052978515625,40.74256134033203,N,353
id2062090,2,2016-05-15 16:10:57,2016-05-15 16:16:04,5,-73.97032928466798,40.79397201538085,-73.97454833984375,40.79246520996094,N,307
id3885674,1,2016-05-28 23:05:41,2016-05-28 23:13:07,1,-73.98247528076173,40.762489318847656,-73.97634887695312,40.75154113769531,N,446
id1501267,2,2016-03-15 10:45:39,2016-03-15 10:53:15,1,-73.95767974853516,40.779541015625,-73.95020294189453,40.783851623535156,N,456
id2084269,2,2016-03-16 10:49:03,2016-03-16 11:06:24,6,-73.9950180053711,40.76014709472656,-73.96456146240234,40.7758674621582,N,1041
id2271969,2,2016-03-04 10:28:53,2016-03-04 10:33:01,1,-73.96672821044923,40.79401016235352,-73.96845245361328,40.79973983764648,N,248
id0267709,2,2016-03-08 10:03:42,2016-03-08 10:09:34,6,-73.9834976196289,40.78120803833008,-73.97791290283203,40.79212951660156,N,352
id3277944,1,2016-05-29 00:23:57,2016-05-29 00:35:10,1,-74.00428009033203,40.730445861816406,-73.98111724853516,40.74702835083008,N,673
id2873482,1,2016-04-24 13:59:47,2016-04-24 14:14:21,1,-73.97320556640625,40.75994873046875,-74.00303649902342,40.74557876586913,N,874
id3420398,1,2016-01-16 20:07:47,2016-01-16 20:13:49,1,-74.00179290771484,40.7407341003418,-73.99517059326173,40.74472427368164,N,362
id0975354,1,2016-05-24 12:27:30,2016-05-24 13:05:44,1,-73.98838806152342,40.774715423583984,-73.94632720947266,40.77288436889648,N,2294
id0419911,2,2016-01-06 16:27:04,2016-01-06 16:37:58,1,-73.97042846679686,40.76435852050781,-73.95193481445312,40.79043197631836,N,654
id2001408,2,2016-03-18 08:35:04,2016-03-18 08:42:13,1,-73.98128509521484,40.74129867553711,-73.97562408447266,40.75484085083008,N,429
id0134616,2,2016-01-22 00:44:34,2016-01-22 00:53:48,1,-73.98114013671875,40.76430130004883,-73.9554214477539,40.7683982849121,N,554
id3304057,2,2016-06-23 08:00:20,2016-06-23 08:08:27,1,-73.96104431152342,40.80203628540039,-73.97662353515625,40.78060150146485,N,487
id0294091,2,2016-06-09 23:05:40,2016-06-09 23:11:48,1,-74.00523376464844,40.74064636230469,-74.0032958984375,40.73265838623047,N,368
